customer_id,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST00174,Female,0,Yes,No,15,No,No,DSL,No internet service,Yes,No internet service,Yes,No,Yes,Month-to-month,No,Mailed check,92.26,1383.9,No
CUST00175,Female,0,Yes,Yes,7,Yes,Yes,DSL,No internet service,Yes,No,No,No,No internet service,Month-to-month,No,Electronic check,70.6,494.2,No
CUST00176,Male,0,No,No,40,Yes,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,Yes,Credit card,59.55,2382.0,Yes
CUST00177,Male,0,Yes,No,28,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No,One year,No,Credit card,59.47,1665.16,Yes
CUST00178,Male,0,Yes,Yes,32,Yes,No phone service,Fiber optic,Yes,Yes,No internet service,Yes,No,No,Two year,Yes,Mailed check,93.38,2988.16,Yes
CUST00179,Male,0,Yes,Yes,15,Yes,Yes,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,No,Electronic check,69.79,1046.85,Yes
CUST00180,Male,1,No,Yes,70,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,53.84,3768.8,No
CUST00181,Male,0,Yes,No,65,Yes,No,No,No internet service,No,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,82.55,5365.75,No
CUST00182,Female,0,Yes,No,4,No,No,No,No,Yes,No internet service,Yes,No internet service,No internet service,Two year,No,Credit card,103.7,414.8,No
CUST00183,Male,1,No,No,11,Yes,No phone service,No,Yes,Yes,Yes,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,26.15,287.65,Yes
CUST00184,Male,0,No,No,26,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No,Yes,Two year,Yes,Bank transfer,117.21,3047.46,No
CUST00185,Male,1,Yes,Yes,61,Yes,No,No,No internet service,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,29.67,1809.87,No
CUST00186,Female,0,Yes,No,37,No,No,DSL,No,No,No,No,Yes,No,One year,No,Bank transfer,71.17,2633.29,No
CUST00187,Male,0,No,No,23,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Credit card,76.02,1748.46,Yes
CUST00188,Male,0,No,No,40,Yes,Yes,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,33.82,1352.8,No
CUST00189,Female,0,No,Yes,23,No,No,Fiber optic,No,Yes,Yes,No,No internet service,No,Month-to-month,No,Electronic check,111.56,2565.88,No
CUST00190,Male,0,No,No,16,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No,No,Month-to-month,No,Electronic check,67.15,1074.4,Yes
CUST00191,Male,0,No,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,Yes,No internet service,Yes,One year,No,Electronic check,34.31,2092.91,No
CUST00192,Male,0,No,Yes,68,Yes,No phone service,No,No,No,Yes,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,91.16,6198.88,No
CUST00193,Male,0,No,No,31,Yes,No,DSL,Yes,No internet service,Yes,No internet service,No,Yes,Month-to-month,No,Mailed check,86.34,2676.54,No
CUST00194,Male,0,Yes,No,53,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Month-to-month,Yes,Credit card,116.29,6163.37,No
CUST00195,Female,1,No,Yes,25,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No internet service,No,One year,Yes,Credit card,64.15,1603.75,No
CUST00196,Female,1,No,No,44,Yes,Yes,No,Yes,No internet service,No internet service,No,Yes,No,Two year,Yes,Electronic check,46.78,2058.32,No
CUST00197,Female,1,Yes,No,12,Yes,No phone service,No,,No,No internet service,No,No,No,One year,Yes,Mailed check,26.0,312.0,Yes
CUST00198,Male,0,No,No,9,Yes,No phone service,No,No,Yes,No internet service,No internet service,No internet service,Yes,One year,Yes,Credit card,93.31,839.79,No
CUST00199,Male,0,No,Yes,12,Yes,No,No,Yes,No internet service,No,Yes,No internet service,No,Month-to-month,Yes,Bank transfer,81.73,980.76,No
CUST00200,Male,0,Yes,No,69,Yes,Yes,No,No,Yes,Yes,No,No,No internet service,Month-to-month,Yes,Mailed check,117.26,8090.94,No
CUST00201,Female,0,No,No,54,Yes,No phone service,Fiber optic,,Yes,Yes,No,No,No,Month-to-month,No,Mailed check,91.22,4925.88,No
CUST00202,Male,0,Yes,Yes,54,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No internet service,No internet service,Two year,Yes,Mailed check,113.32,6119.28,No
CUST00203,Male,0,Yes,Yes,28,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No,One year,Yes,Electronic check,119.16,3336.48,No
CUST00204,Female,0,Yes,No,56,Yes,Yes,Fiber optic,,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,62.84,3519.04,No
CUST00205,Male,0,Yes,No,69,Yes,No,DSL,No internet service,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,35.03,2417.07,No
CUST00206,Female,0,No,No,58,Yes,Yes,Fiber optic,No,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,39.59,2296.22,No
CUST00207,Female,0,Yes,No,42,Yes,No phone service,DSL,No,No,No,Yes,No internet service,No,One year,No,Bank transfer,51.84,2177.28,Yes
CUST00208,Female,0,Yes,Yes,38,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No internet service,Yes,Month-to-month,Yes,Electronic check,70.89,,No
CUST00209,Male,1,No,No,68,Yes,No phone service,No,No internet service,No internet service,No internet service,No,No internet service,No,One year,Yes,Mailed check,32.24,2192.32,No
CUST00210,Male,0,Yes,Yes,53,Yes,No,No,No internet service,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,50.17,2659.01,No
CUST00211,Male,0,Yes,Yes,33,Yes,Yes,No,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,Yes,Mailed check,50.78,1675.74,No
CUST00212,Male,0,Yes,No,71,Yes,Yes,DSL,Yes,No internet service,Yes,No,No internet service,No internet service,Two year,No,Credit card,20.41,1449.11,No
CUST00213,Male,0,Yes,No,56,Yes,No,Fiber optic,No,No internet service,Yes,Yes,No,No,Month-to-month,No,Bank transfer,55.42,3103.52,No
CUST00214,Male,0,No,Yes,51,No,No,Fiber optic,No internet service,Yes,No internet service,Yes,No,Yes,Two year,No,Credit card,31.62,1612.62,No
CUST00215,Male,0,Yes,Yes,43,Yes,No,DSL,Yes,Yes,Yes,No,No internet service,No,Month-to-month,Yes,Credit card,62.97,2707.71,No
CUST00216,Female,0,No,No,15,Yes,Yes,DSL,No,Yes,No internet service,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card,39.65,594.75,Yes
CUST00217,Male,0,No,Yes,38,Yes,No,DSL,No internet service,No,No internet service,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,102.21,3883.98,No
CUST00218,Female,0,Yes,No,15,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No,One year,Yes,Credit card,28.05,420.75,No
CUST00219,Male,0,Yes,No,5,No,No phone service,DSL,Yes,No,No,Yes,No internet service,Yes,One year,Yes,Electronic check,106.57,532.85,No
CUST00220,Male,1,Yes,Yes,54,Yes,No,No,No internet service,Yes,No internet service,No,No,Yes,Month-to-month,No,Electronic check,78.05,4214.7,No
CUST00221,Male,0,Yes,Yes,51,Yes,No phone service,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Credit card,65.86,3358.86,No
CUST00222,Female,0,No,No,10,Yes,No phone service,DSL,Yes,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,74.97,749.7,Yes
CUST00223,Female,1,No,Yes,12,Yes,No phone service,No,Yes,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,57.61,691.32,No
CUST00224,Female,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Credit card,32.76,131.04,No
CUST00225,Female,0,Yes,No,18,Yes,No phone service,No,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,96.59,1738.62,No
CUST00226,Male,0,No,No,36,Yes,No,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,Month-to-month,Yes,Bank transfer,112.79,4060.44,Yes
CUST00227,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,Yes,No internet service,No,No internet service,No internet service,Yes,Month-to-month,No,Bank transfer,115.01,2875.25,No
CUST00228,Male,1,Yes,No,36,Yes,Yes,DSL,No,Yes,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Credit card,87.07,3134.52,No
CUST00229,Male,0,Yes,No,67,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,61.03,4089.01,No
CUST00230,Female,1,Yes,No,9,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,67.84,610.56,Yes
CUST00231,Female,0,Yes,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,85.7,5227.7,Yes
CUST00232,Female,0,No,No,53,Yes,Yes,DSL,No internet service,No internet service,No,Yes,No,No,Two year,Yes,Credit card,102.31,5422.43,No
CUST00233,Female,0,No,No,18,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,57.46,1034.28,No
CUST00234,Female,0,Yes,No,43,Yes,No phone service,Fiber optic,Yes,No,Yes,No internet service,No,No internet service,Month-to-month,No,Electronic check,111.68,4802.24,No
CUST00235,Female,0,No,No,35,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer,52.43,1835.05,No
CUST00236,Female,1,Yes,No,63,No,No,Fiber optic,,No,No internet service,Yes,Yes,No internet service,Two year,No,Credit card,73.09,4604.67,No
CUST00237,Female,0,Yes,No,4,Yes,No phone service,Fiber optic,Yes,Yes,No,No,No,No internet service,Month-to-month,No,Bank transfer,116.14,464.56,Yes
CUST00238,Male,1,Yes,No,41,Yes,No phone service,DSL,No,No internet service,Yes,No,Yes,No internet service,Two year,No,Mailed check,113.82,4666.62,No
CUST00239,Female,0,No,Yes,45,Yes,Yes,DSL,Yes,No,No,No internet service,No,No internet service,Month-to-month,Yes,Bank transfer,89.57,4030.65,Yes
CUST00240,Female,1,Yes,No,50,Yes,Yes,No,No,No internet service,No,Yes,No,No,Month-to-month,Yes,Credit card,52.46,2623.0,No
CUST00241,Male,0,Yes,No,28,Yes,No phone service,DSL,No,No,No,Yes,No,No internet service,Month-to-month,No,Electronic check,41.9,1173.2,No
CUST00242,Female,0,No,No,42,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card,28.01,1176.42,Yes
CUST00243,Male,1,No,Yes,69,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,90.87,6270.03,No
CUST00244,Male,0,No,No,1,No,No,Fiber optic,No internet service,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card,70.35,70.35,Yes
CUST00245,Female,0,Yes,Yes,39,Yes,Yes,DSL,No internet service,No internet service,No internet service,Yes,No internet service,Yes,Month-to-month,No,Credit card,77.23,3011.97,Yes
CUST00246,Male,0,Yes,No,17,Yes,Yes,Fiber optic,Yes,No,No,No internet service,Yes,No internet service,Month-to-month,Yes,Bank transfer,67.24,1143.08,No
CUST00247,Male,0,No,No,35,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,68.29,2390.15,Yes
CUST00248,Male,1,Yes,Yes,46,Yes,No,No,Yes,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,77.13,3547.98,No
CUST00249,Male,0,No,No,42,Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,111.43,4680.06,No
CUST00250,Female,0,No,Yes,39,Yes,No phone service,No,Yes,No,No internet service,No,No internet service,No internet service,One year,Yes,Bank transfer,22.94,894.66,Yes
CUST00251,Male,0,Yes,Yes,49,No,Yes,DSL,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Credit card,100.16,4907.84,No
CUST00252,Female,0,Yes,No,62,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,59.05,3661.1,No
CUST00253,Male,0,No,No,38,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Electronic check,94.49,3590.62,No
CUST00254,Male,0,No,No,23,Yes,Yes,Fiber optic,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,No,Mailed check,114.85,2641.55,No
CUST00255,Male,0,No,No,22,Yes,No,No,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,50.63,1113.86,No
CUST00256,Male,0,No,Yes,4,Yes,No phone service,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No internet service,Month-to-month,No,Credit card,28.96,115.84,No
CUST00257,Female,0,Yes,Yes,49,Yes,No phone service,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,No,Electronic check,43.23,2118.27,No
CUST00258,Female,0,No,No,59,Yes,No phone service,Fiber optic,No,Yes,No,Yes,No internet service,No internet service,Two year,No,Bank transfer,42.21,2490.39,No
CUST00259,Male,0,No,Yes,68,Yes,No,Fiber optic,No internet service,No,No internet service,Yes,No internet service,Yes,Month-to-month,No,Bank transfer,94.18,6404.24,No
CUST00260,Male,0,No,Yes,71,Yes,No phone service,Fiber optic,No internet service,Yes,No,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,26.19,1859.49,No
CUST00261,Female,0,Yes,No,2,Yes,No,DSL,Yes,No internet service,No,No,No,No,Two year,Yes,Electronic check,25.09,50.18,No
CUST00262,Male,0,Yes,Yes,49,Yes,Yes,Fiber optic,No internet service,No,Yes,No,No,No internet service,Month-to-month,Yes,Electronic check,89.36,4378.64,No
CUST00263,Male,0,No,Yes,31,Yes,Yes,DSL,No,No internet service,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,75.67,2345.77,Yes
CUST00264,Male,0,Yes,No,40,Yes,No phone service,Fiber optic,Yes,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer,61.78,2471.2,No
CUST00265,Female,0,Yes,Yes,48,Yes,Yes,DSL,Yes,No,Yes,No,No internet service,Yes,Month-to-month,Yes,Bank transfer,77.54,3721.92,No
CUST00266,Female,0,Yes,No,51,Yes,Yes,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Bank transfer,93.52,4769.52,No
CUST00267,Female,0,No,Yes,43,Yes,No phone service,Fiber optic,No,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,30.35,1305.05,No
CUST00268,Male,0,No,No,55,Yes,Yes,Fiber optic,No,No,No internet service,No,No,No internet service,One year,Yes,Electronic check,75.33,4143.15,No
CUST00269,Male,0,Yes,Yes,49,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,No internet service,Yes,No,Month-to-month,No,Credit card,102.44,5019.56,No
CUST00270,Female,0,No,Yes,57,Yes,No phone service,No,Yes,No internet service,No,No internet service,No,No internet service,Month-to-month,Yes,Mailed check,56.24,3205.68,No
CUST00271,Female,1,No,No,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer,96.3,1444.5,No
CUST00272,Female,0,Yes,No,27,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,No internet service,One year,No,Electronic check,104.54,2822.58,No
CUST00273,Female,0,Yes,No,68,Yes,Yes,No,Yes,Yes,Yes,No internet service,No internet service,Yes,Month-to-month,No,Mailed check,102.09,,Yes
CUST00274,Male,0,No,No,64,Yes,Yes,No,No internet service,No internet service,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,85.04,5442.56,No
CUST00275,Female,0,Yes,Yes,30,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,91.73,2751.9,No
CUST00276,Male,0,No,Yes,36,Yes,No,DSL,No,No internet service,No internet service,No,No internet service,Yes,Two year,Yes,Bank transfer,98.77,3555.72,No
CUST00277,Female,1,No,Yes,67,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,93.37,6255.79,No
CUST00278,Male,0,Yes,No,49,Yes,No,No,Yes,Yes,No internet service,Yes,Yes,Yes,One year,No,Electronic check,65.17,3193.33,Yes
CUST00279,Female,0,No,Yes,55,Yes,No phone service,DSL,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Mailed check,35.91,1975.05,No
CUST00280,Female,0,No,Yes,56,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,No,Mailed check,50.97,2854.32,Yes
CUST00281,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Bank transfer,40.72,2768.96,No
CUST00282,Female,0,Yes,No,44,Yes,Yes,Fiber optic,No,No,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,56.14,2470.16,Yes
CUST00283,Male,0,Yes,Yes,31,No,No phone service,Fiber optic,Yes,No internet service,Yes,Yes,No internet service,Yes,One year,Yes,Credit card,68.93,2136.83,No
CUST00284,Female,0,No,No,58,Yes,No,Fiber optic,,No internet service,Yes,No,No,Yes,One year,No,Credit card,115.9,6722.2,No
CUST00285,Male,0,Yes,Yes,53,Yes,No,No,Yes,No,No internet service,No,No internet service,Yes,Month-to-month,No,Bank transfer,115.95,6145.35,No
CUST00286,Male,0,Yes,Yes,23,Yes,Yes,Fiber optic,,No internet service,No internet service,No,No internet service,Yes,One year,Yes,Bank transfer,96.96,2230.08,No
CUST00287,Male,0,Yes,No,28,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,118.01,3304.28,No
CUST00288,Male,0,Yes,Yes,16,Yes,Yes,No,No internet service,No,No,No internet service,No,No internet service,Month-to-month,No,Bank transfer,119.8,1916.8,No
CUST00289,Female,0,No,No,37,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,Yes,Yes,Month-to-month,No,Mailed check,108.53,4015.61,Yes
CUST00290,Male,0,No,No,21,Yes,No phone service,No,Yes,No,No,No internet service,Yes,No internet service,One year,No,Electronic check,27.95,586.95,No
CUST00291,Male,0,Yes,Yes,17,Yes,Yes,DSL,No internet service,No,Yes,No internet service,No,No,Month-to-month,No,Bank transfer,62.6,1064.2,Yes
CUST00292,Male,0,No,Yes,37,Yes,No phone service,DSL,No internet service,No internet service,No,No,No,No,Month-to-month,Yes,Credit card,73.41,2716.17,No
CUST00293,Female,0,Yes,Yes,19,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No,Yes,Month-to-month,Yes,Electronic check,32.41,615.79,No
CUST00294,Female,1,Yes,No,30,No,No,Fiber optic,No internet service,No,No internet service,No internet service,Yes,No internet service,Month-to-month,Yes,Mailed check,100.86,3025.8,No
CUST00295,Female,0,No,Yes,45,Yes,No,Fiber optic,No internet service,No,No,Yes,No,Yes,Two year,No,Electronic check,34.87,1569.15,No
CUST00296,Female,0,No,No,18,Yes,Yes,DSL,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Credit card,58.33,1049.94,No
CUST00297,Male,0,Yes,No,62,Yes,Yes,Fiber optic,Yes,No,No internet service,No internet service,Yes,No,Month-to-month,No,Electronic check,26.89,1667.18,No
CUST00298,Male,0,Yes,Yes,36,Yes,No phone service,Fiber optic,No internet service,No internet service,No internet service,Yes,Yes,No internet service,Two year,Yes,Credit card,72.46,2608.56,Yes
CUST00299,Female,0,No,No,52,Yes,Yes,DSL,Yes,No,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer,79.7,4144.4,No
